GroundTruth_Lat,GroundTruth_Lon,Image_Lat,Image_Lon,Distance,ImageFile
34.0435193,-117.8115413,34.0435444,-117.8115028,4.518304411873032,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0964.TIF
34.0435193,-117.8115413,34.0435444,-117.8115,4.722012065631732,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0965.TIF
34.0435193,-117.8115413,34.0434806,-117.8116056,7.321952757033338,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_1001.TIF
34.0435193,-117.8115413,34.0434806,-117.8116056,7.321952757033338,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_1002.TIF
34.0435193,-117.8115413,34.0434806,-117.8116056,7.321952757033338,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_1003.TIF
34.0435193,-117.8115413,34.0434806,-117.8116028,7.116601471185852,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_1004.TIF
34.0435193,-117.8115413,34.0434806,-117.8116056,7.321952757033338,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_1005.TIF
34.0433659,-117.8115061,34.0434056,-117.8114222,8.89777034371418,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0681.TIF
34.0433659,-117.8115061,34.0434056,-117.8114222,8.89777034371418,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0682.TIF
34.0433659,-117.8115061,34.0434056,-117.8114222,8.89777034371418,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0683.TIF
34.0433659,-117.8115061,34.0434056,-117.811425,8.676398423626537,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0684.TIF
34.0433659,-117.8115061,34.0434056,-117.811425,8.676398423626537,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0685.TIF
34.0433659,-117.8115061,34.0433,-117.8115306,7.666363107770376,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0691.TIF
34.0433659,-117.8115061,34.0432972,-117.8115306,7.962112721976255,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0692.TIF
34.0433659,-117.8115061,34.0432972,-117.8115306,7.962112721976255,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0693.TIF
34.0433659,-117.8115061,34.0432972,-117.8115306,7.962112721976255,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0694.TIF
34.0433659,-117.8115061,34.0432972,-117.8115306,7.962112721976255,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0695.TIF
34.0433659,-117.8115061,34.0433944,-117.8114778,4.109011662263355,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_1011.TIF
34.0433659,-117.8115061,34.0433944,-117.811475,4.276124834957369,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_1012.TIF
34.0433659,-117.8115061,34.0433917,-117.811475,4.052149048031906,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_1013.TIF
34.0433659,-117.8115061,34.0433917,-117.811475,4.052149048031906,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_1014.TIF
34.0433659,-117.8115061,34.0433917,-117.811475,4.052149048031906,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_1015.TIF
34.0433659,-117.8115061,34.0433444,-117.8114389,6.636342717855043,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_1021.TIF
34.0433659,-117.8115061,34.0433444,-117.8114389,6.636342717855043,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_1022.TIF
34.0433659,-117.8115061,34.0433444,-117.8114389,6.636342717855043,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_1023.TIF
34.0433659,-117.8115061,34.0433444,-117.8114389,6.636342717855043,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_1024.TIF
34.0433659,-117.8115061,34.0433444,-117.8114389,6.636342717855043,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_1025.TIF
34.0433659,-117.8115061,34.0433222,-117.8115639,7.206849168710182,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_1031.TIF
34.0433659,-117.8115061,34.0433222,-117.8115667,7.397951209514083,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_1032.TIF
34.0433659,-117.8115061,34.0433222,-117.8115667,7.397951209514083,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_1033.TIF
34.0433659,-117.8115061,34.043325,-117.8115667,7.198946524335944,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_1034.TIF
34.0433659,-117.8115061,34.043325,-117.8115667,7.198946524335944,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_1035.TIF
34.0434384,-117.8116308,34.0434556,-117.8115361,8.930523392082064,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0761.TIF
34.0434384,-117.8116308,34.0434556,-117.8115333,9.180716879670559,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0762.TIF
34.0434384,-117.8116308,34.0434556,-117.8115333,9.180716879670559,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0763.TIF
34.0434384,-117.8116308,34.0434556,-117.8115333,9.180716879670559,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0764.TIF
34.0434384,-117.8116308,34.0434556,-117.8115333,9.180716879670559,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0765.TIF
34.0434384,-117.8116308,34.0434444,-117.8117056,6.920512222654247,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0811.TIF
34.0434384,-117.8116308,34.0434444,-117.8117056,6.920512222654247,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0812.TIF
34.0434384,-117.8116308,34.0434444,-117.8117056,6.920512222654247,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0813.TIF
34.0434384,-117.8116308,34.0434444,-117.8117056,6.920512222654247,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0814.TIF
34.0434384,-117.8116308,34.0434444,-117.8117056,6.920512222654247,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0815.TIF
34.0434384,-117.8116308,34.0434806,-117.8116056,5.232839087306463,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_1001.TIF
34.0434384,-117.8116308,34.0434806,-117.8116056,5.232839087306463,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_1002.TIF
34.0434384,-117.8116308,34.0434806,-117.8116056,5.232839087306463,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_1003.TIF
34.0434384,-117.8116308,34.0434806,-117.8116028,5.3515149188565765,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_1004.TIF
34.0434384,-117.8116308,34.0434806,-117.8116056,5.232839087306463,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_1005.TIF
34.0434384,-117.8116308,34.0433861,-117.8116556,6.245654320257306,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_1041.TIF
34.0434384,-117.8116308,34.0433861,-117.8116556,6.245654320257306,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_1042.TIF
34.0434384,-117.8116308,34.0433861,-117.8116583,6.343599042426184,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_1043.TIF
34.0434384,-117.8116308,34.0433861,-117.8116583,6.343599042426184,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_1044.TIF
34.0434384,-117.8116308,34.0433861,-117.8116583,6.343599042426184,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_1045.TIF
34.0434137,-117.8115611,34.0434556,-117.8115361,5.192495075659235,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0761.TIF
34.0434137,-117.8115611,34.0434556,-117.8115333,5.310937779208909,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0762.TIF
34.0434137,-117.8115611,34.0434556,-117.8115333,5.310937779208909,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0763.TIF
34.0434137,-117.8115611,34.0434556,-117.8115333,5.310937779208909,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0764.TIF
34.0434137,-117.8115611,34.0434556,-117.8115333,5.310937779208909,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0765.TIF
34.0434137,-117.8115611,34.0434806,-117.8116056,8.48774294754183,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_1001.TIF
34.0434137,-117.8115611,34.0434806,-117.8116056,8.48774294754183,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_1002.TIF
34.0434137,-117.8115611,34.0434806,-117.8116056,8.48774294754183,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_1003.TIF
34.0434137,-117.8115611,34.0434806,-117.8116028,8.367235384972005,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_1004.TIF
34.0434137,-117.8115611,34.0434806,-117.8116056,8.48774294754183,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_1005.TIF
34.0434137,-117.8115611,34.0433944,-117.8114778,7.9700978960056785,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_1011.TIF
34.0434137,-117.8115611,34.0433944,-117.811475,8.21691505389394,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_1012.TIF
34.0434137,-117.8115611,34.0433917,-117.811475,8.302757058145959,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_1013.TIF
34.0434137,-117.8115611,34.0433917,-117.811475,8.302757058145959,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_1014.TIF
34.0434137,-117.8115611,34.0433917,-117.811475,8.302757058145959,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_1015.TIF
34.0434137,-117.8115611,34.043325,-117.8115667,9.876317014264883,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_1034.TIF
34.0434137,-117.8115611,34.043325,-117.8115667,9.876317014264883,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_1035.TIF
34.0434137,-117.8115611,34.0433861,-117.8116556,9.227770243863539,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_1041.TIF
34.0434137,-117.8115611,34.0433861,-117.8116556,9.227770243863539,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_1042.TIF
34.0434137,-117.8115611,34.0433861,-117.8116583,9.469533162797376,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_1043.TIF
34.0434137,-117.8115611,34.0433861,-117.8116583,9.469533162797376,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_1044.TIF
34.0434137,-117.8115611,34.0433861,-117.8116583,9.469533162797376,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_1045.TIF
34.0433556,-117.8115597,34.0433,-117.8115306,6.740429497504574,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0691.TIF
34.0433556,-117.8115597,34.0432972,-117.8115306,7.024812608652459,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0692.TIF
34.0433556,-117.8115597,34.0432972,-117.8115306,7.024812608652459,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0693.TIF
34.0433556,-117.8115597,34.0432972,-117.8115306,7.024812608652459,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0694.TIF
34.0433556,-117.8115597,34.0432972,-117.8115306,7.024812608652459,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0695.TIF
34.0433556,-117.8115597,34.0433444,-117.8116417,7.653412588089662,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0751.TIF
34.0433556,-117.8115597,34.0433444,-117.8116417,7.653412588089662,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0752.TIF
34.0433556,-117.8115597,34.0433472,-117.8116417,7.6094575352261735,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0753.TIF
34.0433556,-117.8115597,34.0433472,-117.8116389,7.355511354267349,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0754.TIF
34.0433556,-117.8115597,34.0433472,-117.8116417,7.6094575352261735,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0755.TIF
34.0433556,-117.8115597,34.0433944,-117.8114778,8.696583082665892,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_1011.TIF
34.0433556,-117.8115597,34.0433944,-117.811475,8.919628035808216,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_1012.TIF
34.0433556,-117.8115597,34.0433917,-117.811475,8.774219106763399,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_1013.TIF
34.0433556,-117.8115597,34.0433917,-117.811475,8.774219106763399,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_1014.TIF
34.0433556,-117.8115597,34.0433917,-117.811475,8.774219106763399,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_1015.TIF
34.0433556,-117.8115597,34.0433222,-117.8115639,3.7314534061222315,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_1031.TIF
34.0433556,-117.8115597,34.0433222,-117.8115667,3.766538174008089,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_1032.TIF
34.0433556,-117.8115597,34.0433222,-117.8115667,3.766538174008089,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_1033.TIF
34.0433556,-117.8115597,34.043325,-117.8115667,3.462581865602133,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_1034.TIF
34.0433556,-117.8115597,34.043325,-117.8115667,3.462581865602133,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_1035.TIF
34.0433556,-117.8115597,34.0433861,-117.8116556,9.461125053592617,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_1041.TIF
34.0433556,-117.8115597,34.0433861,-117.8116556,9.461125053592617,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_1042.TIF
34.0433556,-117.8115597,34.0433861,-117.8116583,9.7004759323895,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_1043.TIF
34.0433556,-117.8115597,34.0433861,-117.8116583,9.7004759323895,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_1044.TIF
34.0433556,-117.8115597,34.0433861,-117.8116583,9.7004759323895,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_1045.TIF
34.0433693,-117.8116687,34.0433444,-117.8116417,3.7205758563640594,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0751.TIF
34.0433693,-117.8116687,34.0433444,-117.8116417,3.7205758563640594,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0752.TIF
34.0433693,-117.8116687,34.0433472,-117.8116417,3.4972481469592633,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0753.TIF
34.0433693,-117.8116687,34.0433472,-117.8116389,3.6839142373602622,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0754.TIF
34.0433693,-117.8116687,34.0433472,-117.8116417,3.4972481469592633,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0755.TIF
34.0433693,-117.8116687,34.0434444,-117.8117056,9.019354347950495,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0811.TIF
34.0433693,-117.8116687,34.0434444,-117.8117056,9.019354347950495,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0812.TIF
34.0433693,-117.8116687,34.0434444,-117.8117056,9.019354347950495,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0813.TIF
34.0433693,-117.8116687,34.0434444,-117.8117056,9.019354347950495,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0814.TIF
34.0433693,-117.8116687,34.0434444,-117.8117056,9.019354347950495,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0815.TIF
34.0433693,-117.8116687,34.0433861,-117.8116556,2.227348295621383,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_1041.TIF
34.0433693,-117.8116687,34.0433861,-117.8116556,2.227348295621383,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_1042.TIF
34.0433693,-117.8116687,34.0433861,-117.8116583,2.0992028227579085,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_1043.TIF
34.0433693,-117.8116687,34.0433861,-117.8116583,2.0992028227579085,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_1044.TIF
34.0433693,-117.8116687,34.0433861,-117.8116583,2.0992028227579085,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_1045.TIF
34.0433809,-117.8116848,34.0433444,-117.8116417,5.676845361302021,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0751.TIF
34.0433809,-117.8116848,34.0433444,-117.8116417,5.676845361302021,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0752.TIF
34.0433809,-117.8116848,34.0433472,-117.8116417,5.460569717606888,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0753.TIF
34.0433809,-117.8116848,34.0433472,-117.8116389,5.649568694156542,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0754.TIF
34.0433809,-117.8116848,34.0433472,-117.8116417,5.460569717606888,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0755.TIF
34.0433809,-117.8116848,34.0434444,-117.8117056,7.3200382787989255,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0811.TIF
34.0433809,-117.8116848,34.0434444,-117.8117056,7.3200382787989255,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0812.TIF
34.0433809,-117.8116848,34.0434444,-117.8117056,7.3200382787989255,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0813.TIF
34.0433809,-117.8116848,34.0434444,-117.8117056,7.3200382787989255,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0814.TIF
34.0433809,-117.8116848,34.0434444,-117.8117056,7.3200382787989255,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0815.TIF
34.0433809,-117.8116848,34.0433861,-117.8116556,2.7561152583061497,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_1041.TIF
34.0433809,-117.8116848,34.0433861,-117.8116556,2.7561152583061497,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_1042.TIF
34.0433809,-117.8116848,34.0433861,-117.8116583,2.506475281442628,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_1043.TIF
34.0433809,-117.8116848,34.0433861,-117.8116583,2.506475281442628,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_1044.TIF
34.0433809,-117.8116848,34.0433861,-117.8116583,2.506475281442628,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_1045.TIF
34.0433809,-117.8116848,34.043325,-117.8117667,9.774101849374045,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_1081.TIF
34.0433809,-117.8116848,34.043325,-117.8117667,9.774101849374045,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_1082.TIF
34.0433809,-117.8116848,34.043325,-117.8117639,9.577968819607596,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_1083.TIF
34.0433809,-117.8116848,34.043325,-117.8117639,9.577968819607596,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_1084.TIF
34.0433809,-117.8116848,34.043325,-117.8117639,9.577968819607596,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_1085.TIF
34.043434,-117.8116781,34.0434444,-117.8117056,2.7835418873716296,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0811.TIF
34.043434,-117.8116781,34.0434444,-117.8117056,2.7835418873716296,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0812.TIF
34.043434,-117.8116781,34.0434444,-117.8117056,2.7835418873716296,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0813.TIF
34.043434,-117.8116781,34.0434444,-117.8117056,2.7835418873716296,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0814.TIF
34.043434,-117.8116781,34.0434444,-117.8117056,2.7835418873716296,M:/Workz/CPP Canvas/CS6910RA/CPP_Drone_Strawberry_F23/20240920_Strawberry_Multispectral\DJI_0815.TIF
